Lucy Data Summary 20240120 13:17:21
 
Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (°C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (°C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (°C),TA pipette vol (ml),TA cell temp (°C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l)
9999_20240210_3_0_1_1, ,-999,-999,3,20240210,092425,9999,20240210,3,1,1,2,0,0,35,0,0,-999,21.8442,50,0,35,252,236986,14,24.49,96.7556,24.73,-999,-999,-999
9999_20240210_3_0_1_2, ,-999,-999,3,20240210,095054,9999,20240210,3,1,2,2,0,0,35,0,0,-999,21.8442,50,0,97,311,236957,14,24.58,96.7556,24.74,-999,-999,-999
9999_20240210_4_0_1_1, ,-999,-999,3,20240210,103740,9999,20240210,4,1,1,2,0,0,35,0,0,-999,21.8442,50,0,31,573,237099,14,24.77,96.7556,24.79,-999,-999,-999
9999_20240210_4_0_1_2, ,-999,-999,3,20240210,110433,9999,20240210,4,1,2,2,0,0,35,0,0,-999,21.8442,50,0,36,335,236854,14,24.61,96.7556,24.82,-999,-999,-999
8888_0208_0422_0_1_1, ,-999,-999,3,20240210,113352,8888,0208,0422,1,1,2,0,0,35,0,0,-999,21.8442,50,0,15,356,222556,14,24.39,96.7556,24.73,-999,-999,-999
8888_0208_0422_0_1_2, ,-999,-999,3,20240210,120037,8888,0208,0422,1,2,2,0,0,35,0,0,-999,21.8442,50,0,0,361,222583,14,24.63,96.7556,24.79,-999,-999,-999
0000_081_24_2_1_1, ,-999,-999,3,20240210,122758,0000,081,24,1,1,1,2,0,35,0,0,-999,21.8442,50,0,28,518,234529,14,24.59,96.7556,24.7,-999,-999,-999
0000_081_22_5_1_1, ,-999,-999,3,20240210,125515,0000,081,22,1,1,1,5,0,35,0,0,-999,21.8442,50,0,39,385,234105,14,24.54,96.7556,24.88,-999,-999,-999
0000_081_21_9_1_1, ,-999,-999,3,20240210,132220,0000,081,21,1,1,1,9,0,35,0,0,-999,21.8442,50,0,72,358,234122,14,24.52,96.7556,24.88,-999,-999,-999
0000_081_19_15_1_1, ,-999,-999,3,20240210,135035,0000,081,19,1,1,1,15,0,35,0,0,-999,21.8442,50,0,29,382,234124,14,24.48,96.7556,24.93,-999,-999,-999
0000_081_18_23_1_1, ,-999,-999,3,20240210,142016,0000,081,18,1,1,1,23,0,35,0,0,-999,21.8442,50,0,11,269,234457,14,24.27,96.7556,24.89,-999,-999,-999
0000_081_15_35_1_1, ,-999,-999,3,20240210,144817,0000,081,15,1,1,1,35,0,35,0,0,-999,21.8442,50,0,44,454,238928,14,24.19,96.7556,24.89,-999,-999,-999
0000_081_14_53_1_1, ,-999,-999,3,20240210,151503,0000,081,14,1,1,1,53,0,35,0,0,-999,21.8442,50,0,35,403,240891,14,24.52,96.7556,24.86,-999,-999,-999
0000_081_13_100_1_1, ,-999,-999,3,20240210,155005,0000,081,13,1,1,1,100,0,35,0,0,-999,21.8442,50,0,30,406,241292,14,24.47,96.7556,24.89,-999,-999,-999
0000_081_12_150_1_1, ,-999,-999,3,20240210,162056,0000,081,12,1,1,1,150,0,35,0,0,-999,21.8442,50,0,21,396,242379,14,24.32,96.7556,24.87,-999,-999,-999
0000_081_11_200_1_1, ,-999,-999,3,20240210,171032,0000,081,11,1,1,1,200,0,35,0,0,-999,21.8442,50,0,31,441,243825,14,24.33,96.7556,24.92,-999,-999,-999
0000_081_10_280_1_1, ,-999,-999,3,20240210,173716,0000,081,10,1,1,1,280,0,35,0,0,-999,21.8442,50,0,39,273,244128,14,24.39,96.7556,24.98,-999,-999,-999
0000_081_9_350_1_1, ,-999,-999,3,20240210,180940,0000,081,9,1,1,1,350,0,35,0,0,-999,21.8442,50,0,12,338,244621,14,24.32,96.7556,25.01,-999,-999,-999
0000_081_8_750_1_1, ,-999,-999,3,20240210,183612,0000,081,8,1,1,1,750,0,35,0,0,-999,21.8442,50,0,23,475,244993,14,24.44,96.7556,24.82,-999,-999,-999
0000_081_7_1250_1_1, ,-999,-999,3,20240210,190250,0000,081,7,1,1,1,1250,0,35,0,0,-999,21.8442,50,0,11,293,244668,14,24.37,96.7556,24.77,-999,-999,-999
0000_081_6_1750_1_1, ,-999,-999,3,20240210,192937,0000,081,6,1,1,1,1750,0,35,0,0,-999,21.8442,50,0,0,275,244040,14,24.44,96.7556,24.79,-999,-999,-999
8888_208_1100_0_1_1, ,-999,-999,3,20240210,195647,8888,208,1100,1,1,2,0,0,35,0,0,-999,21.8442,50,0,7,465,222753,14,24.54,96.7556,24.71,-999,-999,-999
8888_208_1100_0_1_2, ,-999,-999,3,20240210,202327,8888,208,1100,1,2,2,0,0,35,0,0,-999,21.8442,50,0,0,309,222562,14,24.55,96.7556,24.8,-999,-999,-999
0000_081_6_1750_2_1, ,-999,-999,3,20240210,210618,0000,081,6,2,1,1,1750,0,35,0,0,-999,21.8442,50,0,21,504,244400,14,24.61,96.7556,24.89,-999,-999,-999
0000_081_6_1750_3_1, ,-999,-999,3,20240210,214845,0000,081,6,3,1,1,1750,0,35,0,0,-999,21.8442,50,0,61,291,244470,14,24.5,96.7556,24.98,-999,-999,-999
0000_081_5_2250_1_1, ,-999,-999,3,20240210,221737,0000,081,5,1,1,1,2250,0,35,0,0,-999,21.8442,50,0,9,429,244071,14,24.53,96.7556,24.93,-999,-999,-999
0000_081_4_2750_1_1, ,-999,-999,3,20240210,224434,0000,081,4,1,1,1,2750,0,35,0,0,-999,21.8442,50,0,0,271,243776,14,24.39,96.7556,24.89,-999,-999,-999
0000_081_3_2957_1_1, ,-999,-999,3,20240210,231914,0000,081,3,1,1,1,2957,0,35,0,0,-999,21.8442,50,0,0,261,243004,14,24.42,96.7556,24.89,-999,-999,-999
0000_081_3_2957_2_1, ,-999,-999,3,20240210,235015,0000,081,3,2,1,1,2957,0,35,0,0,-999,21.8442,50,0,0,354,243303,14,24.37,96.7556,24.83,-999,-999,-999
0000_081_3_2957_3_1, ,-999,-999,3,20240211,002619,0000,081,3,3,1,1,2957,0,35,0,0,-999,21.8442,50,0,39,364,243582,14,24.58,96.7556,24.92,-999,-999,-999
0000_081_1_3040_1_1, ,-999,-999,3,20240211,005513,0000,081,1,1,1,1,3040,0,35,0,0,-999,21.8442,50,0,43,468,243137,14,24.52,96.7556,24.88,-999,-999,-999
0000_081_1_3040_2_1, ,-999,-999,3,20240211,012144,0000,081,1,2,1,1,3040,0,35,0,0,-999,21.8442,50,0,44,343,242968,14,24.6,96.7556,24.74,-999,-999,-999
0000_081_1_3040_3_1, ,-999,-999,3,20240211,014850,0000,081,1,3,1,1,3040,0,35,0,0,-999,21.8442,50,0,0,350,242907,14,24.44,96.7556,24.85,-999,-999,-999
3333_202402090716_1_7_1_1, ,-999,-999,3,20240211,022135,3333,202402090716,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,25,380,232621,14,24.42,96.7556,24.67,-999,-999,-999
3333_202402090716_1_7_2_1, ,-999,-999,3,20240211,025015,3333,202402090716,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,48,398,232550,14,24.47,96.7556,24.79,-999,-999,-999
8888_208_0988_0_1_1, ,-999,-999,3,20240211,032614,8888,208,0988,1,1,2,0,0,35,0,0,-999,21.8442,50,0,10,260,222548,14,24.29,96.7556,24.79,-999,-999,-999
9999_20240211_1_0_1_1, ,-999,-999,1,20240211,050241,9999,20240211,1,1,1,5,0,0,35,0,0,-999,21.8442,200,0,0,222,236395,15,24.43,96.7556,-999,-999,-999,-999
9999_20240211_1_0_1_2, ,-999,-999,1,20240211,051429,9999,20240211,1,1,2,5,0,0,35,0,0,-999,21.8442,200,0,0,216,236218,15,24.59,96.7556,-999,-999,-999,-999
9999_20240211_1_0_1_3, ,-999,-999,1,20240211,052626,9999,20240211,1,1,3,5,0,0,35,0,0,-999,21.8442,200,0,81,225,236827,15,24.79,96.7556,-999,-999,-999,-999
9999_20240211_1_0_1_4, ,-999,-999,1,20240211,053833,9999,20240211,1,1,4,5,0,0,35,0,0,-999,21.8442,200,0,39,235,237204,15,24.84,96.7556,-999,-999,-999,-999
9999_20240211_1_0_1_5, ,-999,-999,1,20240211,055053,9999,20240211,1,1,5,5,0,0,35,0,0,-999,21.8442,200,0,81,248,236735,15,24.79,96.7556,-999,-999,-999,-999
9999_20240211_2_0_1_1, ,-999,-999,1,20240211,060535,9999,20240211,2,1,1,5,0,0,35,0,0,-999,21.8442,50,0,109,363,237021,15,24.64,96.7556,-999,-999,-999,-999
9999_20240211_2_0_1_2, ,-999,-999,1,20240211,062326,9999,20240211,2,1,2,5,0,0,35,0,0,-999,21.8442,50,0,97,577,237723,15,24.57,96.7556,-999,-999,-999,-999
9999_20240211_2_0_1_3, ,-999,-999,1,20240211,064117,9999,20240211,2,1,3,5,0,0,35,0,0,-999,21.8442,50,0,96,579,237175,15,24.61,96.7556,-999,-999,-999,-999
9999_20240211_2_0_1_4, ,-999,-999,1,20240211,070056,9999,20240211,2,1,4,5,0,0,35,0,0,-999,21.8442,50,0,110,686,238160,15,24.63,96.7556,-999,-999,-999,-999
9999_20240211_2_0_1_5, ,-999,-999,1,20240211,071639,9999,20240211,2,1,5,5,0,0,35,0,0,-999,21.8442,50,0,63,451,236669,15,24.66,96.7556,-999,-999,-999,-999
9999_20240211_3_0_1_1, ,-999,-999,1,20240211,073919,9999,20240211,3,1,1,5,0,0,35,0,0,-999,21.8442,50,0,0,584,236688,15,24.57,96.7556,-999,-999,-999,-999
9999_20240211_3_0_1_2, ,-999,-999,1,20240211,075520,9999,20240211,3,1,2,5,0,0,35,0,0,-999,21.8442,50,0,31,468,236582,15,24.49,96.7556,-999,-999,-999,-999
9999_20240211_3_0_1_3, ,-999,-999,1,20240211,080845,9999,20240211,3,1,3,5,0,0,35,0,0,-999,21.8442,50,0,40,312,236704,15,24.56,96.7556,-999,-999,-999,-999
9999_20240211_3_0_1_4, ,-999,-999,1,20240211,082726,9999,20240211,3,1,4,5,0,0,35,0,0,-999,21.8442,50,0,46,628,236813,15,24.57,96.7556,-999,-999,-999,-999
9999_20240211_3_0_1_5, ,-999,-999,1,20240211,084218,9999,20240211,3,1,5,5,0,0,35,0,0,-999,21.8442,50,0,55,398,236682,15,24.58,96.7556,-999,-999,-999,-999
9999_20240211_4_0_1_1, ,-999,-999,3,20240211,091013,9999,20240211,4,1,1,2,0,0,35,0,0,-999,21.8442,50,0,27,466,239174,15,24.69,96.7556,24.89,-999,-999,-999
9999_20240211_4_0_1_2, ,-999,-999,3,20240211,093638,9999,20240211,4,1,2,2,0,0,35,0,0,-999,21.8442,50,0,21,342,238713,15,25.18,96.7556,24.99,-999,-999,-999
9999_20240211_5_0_1_1, ,-999,-999,3,20240211,101552,9999,20240211,5,1,1,2,0,0,35,0,0,-999,21.8442,50,0,12,423,236835,15,24.39,96.7556,24.84,-999,-999,-999
9999_20240211_5_0_1_2, ,-999,-999,3,20240211,104201,9999,20240211,5,1,2,2,0,0,35,0,0,-999,21.8442,50,0,69,513,236762,15,24.49,96.7556,24.89,-999,-999,-999
8888_0208_1219_0_1_1, ,-999,-999,3,20240211,110922,8888,0208,1219,1,1,2,0,0,35,0,0,-999,21.8442,50,0,33,290,222733,15,24.5,96.7556,24.87,-999,-999,-999
8888_0208_1219_0_1_2, ,-999,-999,3,20240211,113556,8888,0208,1219,1,2,2,0,0,35,0,0,-999,21.8442,50,0,45,383,222822,15,24.58,96.7556,24.89,-999,-999,-999
0000_087_23_2_1_1, ,-999,-999,3,20240211,120343,0000,087,23,1,1,1,2,0,35,0,0,-999,21.8442,50,0,26,367,232414,15,24.4,96.7556,24.85,-999,-999,-999
0000_087_22_9_1_1, ,-999,-999,3,20240211,123218,0000,087,22,1,1,1,9,0,35,0,0,-999,21.8442,50,0,19,452,232694,15,24.59,96.7556,24.92,-999,-999,-999
0000_087_20_17_1_1, ,-999,-999,3,20240211,125906,0000,087,20,1,1,1,17,0,35,0,0,-999,21.8442,50,0,8,373,232401,15,24.4,96.7556,-999,-999,-999,-999
0000_087_20_17_2_1, ,-999,-999,3,20240211,133000,0000,087,20,2,1,1,17,0,35,0,0,-999,21.8442,50,0,16,292,171096,15,24.12,96.7556,24.84,-999,-999,-999
0000_087_19_30_1_1, ,-999,-999,3,20240211,135747,0000,087,19,1,1,1,30,0,35,0,0,-999,21.8442,50,0,53,492,233107,15,24.6,96.7556,25.08,-999,-999,-999
0000_087_17_47_1_1, ,-999,-999,3,20240211,142449,0000,087,17,1,1,1,47,0,35,0,0,-999,21.8442,50,0,53,334,240681,15,24.59,96.7556,25.07,-999,-999,-999
0000_087_15_71_1_1, ,-999,-999,3,20240211,145155,0000,087,15,1,1,1,71,0,35,0,0,-999,21.8442,50,0,0,360,240863,15,24.48,96.7556,25,-999,-999,-999
0000_087_13_106_1_1, ,-999,-999,3,20240211,151923,0000,087,13,1,1,1,106,0,35,0,0,-999,21.8442,50,0,27,292,241165,15,24.19,96.7556,24.98,-999,-999,-999
0000_087_12_140_1_1, ,-999,-999,3,20240211,155215,0000,087,12,1,1,1,140,0,35,0,0,-999,21.8442,50,0,40,422,241433,15,24.39,96.7556,25,-999,-999,-999
0000_087_10_200_1_1, ,-999,-999,3,20240211,163509,0000,087,10,1,1,1,200,0,35,0,0,-999,21.8442,50,0,40,425,242432,15,24.3,96.7556,24.98,-999,-999,-999
0000_087_8_500_1_1, ,-999,-999,3,20240211,170128,0000,087,8,1,1,1,500,0,35,0,0,-999,21.8442,50,0,7,242,244394,15,24.19,96.7556,24.98,-999,-999,-999
0000_087_7_995_1_1, ,-999,-999,3,20240211,172823,0000,087,7,1,1,1,995,0,35,0,0,-999,21.8442,50,0,44,430,244872,15,24.26,96.7556,24.98,-999,-999,-999
0000_087_6_1497_1_1, ,-999,-999,3,20240211,175646,0000,087,6,1,1,1,1497,0,35,0,0,-999,21.8442,50,0,0,357,244536,15,24.14,96.7556,24.9,-999,-999,-999
0000_087_5_2000_1_1, ,-999,-999,3,20240211,182356,0000,087,5,1,1,1,2000,0,35,0,0,-999,21.8442,50,0,0,466,244415,15,24.29,96.7556,24.94,-999,-999,-999
0000_087_5_2000_2_1, ,-999,-999,3,20240211,185329,0000,087,5,2,1,1,2000,0,35,0,0,-999,21.8442,50,0,0,251,244379,15,24.28,96.7556,24.84,-999,-999,-999
0000_087_5_2000_3_1, ,-999,-999,3,20240211,192123,0000,087,5,3,1,1,2000,0,35,0,0,-999,21.8442,50,0,24,578,244544,15,24.39,96.7556,24.77,-999,-999,-999
8888_208_0677_0_1_1, ,-999,-999,3,20240211,195610,8888,208,0677,1,1,2,0,0,35,0,0,-999,21.8442,50,0,5,247,223061,15,24.39,96.7556,24.65,-999,-999,-999
8888_208_0677_0_1_2, ,-999,-999,3,20240211,202257,8888,208,0677,1,2,2,0,0,35,0,0,-999,21.8442,50,0,0,251,222844,15,24.71,96.7556,24.65,-999,-999,-999
0000_087_4_2300_1_1, ,-999,-999,3,20240211,205052,0000,087,4,1,1,1,2300,0,35,0,0,-999,21.8442,50,0,29,403,244099,15,24.71,96.7556,24.76,-999,-999,-999
0000_087_3_2452_1_1, ,-999,-999,3,20240211,212241,0000,087,3,1,1,1,2452,0,35,0,0,-999,21.8442,50,0,45,246,243641,15,24.59,96.7556,24.79,-999,-999,-999
0000_087_3_2452_2_1, ,-999,-999,3,20240211,220320,0000,087,3,2,1,1,2452,0,35,0,0,-999,21.8442,50,0,9,587,243967,15,24.71,96.7556,24.86,-999,-999,-999
0000_087_3_2452_3_1, ,-999,-999,3,20240211,223009,0000,087,3,3,1,1,2452,0,35,0,0,-999,21.8442,50,0,54,255,243694,15,24.49,96.7556,24.89,-999,-999,-999
0000_087_1_2492_1_1, ,-999,-999,3,20240211,230040,0000,087,1,1,1,1,2492,0,35,0,0,-999,21.8442,50,0,30,243,243555,15,24.48,96.7556,24.82,-999,-999,-999
0000_087_1_2492_2_1, ,-999,-999,3,20240211,232743,0000,087,1,2,1,1,2492,0,35,0,0,-999,21.8442,50,0,55,252,243525,15,24.58,96.7556,24.89,-999,-999,-999
0000_087_1_2492_3_1, ,-999,-999,3,20240211,235625,0000,087,1,3,1,1,2492,0,35,0,0,-999,21.8442,50,0,27,273,243363,15,24.36,96.7556,24.85,-999,-999,-999
0000_086_22_2_1_1, ,-999,-999,3,20240212,002309,0000,086,22,1,1,1,2,0,35,0,0,-999,21.8442,50,0,41,259,233114,15,24.42,96.7556,24.89,-999,-999,-999
0000_086_15_30_1_1, ,-999,-999,3,20240212,005124,0000,086,15,1,1,1,30,0,35,0,0,-999,21.8442,50,0,0,244,239443,15,24.39,96.7556,24.79,-999,-999,-999
0000_086_8_71_1_1, ,-999,-999,3,20240212,011838,0000,086,8,1,1,1,71,0,35,0,0,-999,21.8442,50,0,46,247,241102,15,24.61,96.7556,24.89,-999,-999,-999
0000_086_5_200_1_1, ,-999,-999,3,20240212,015016,0000,086,5,1,1,1,200,0,35,0,0,-999,21.8442,50,0,3,271,241870,15,24.37,96.7556,24.89,-999,-999,-999
0000_086_5_200_2_1, ,-999,-999,3,20240212,022140,0000,086,5,2,1,1,200,0,35,0,0,-999,21.8442,50,0,56,253,242370,15,24.48,96.7556,24.89,-999,-999,-999
0000_086_5_200_3_1, ,-999,-999,3,20240212,024830,0000,086,5,3,1,1,200,0,35,0,0,-999,21.8442,50,0,0,257,241797,15,24.39,96.7556,24.91,-999,-999,-999
8888_208_0742_0_1_1, ,-999,-999,3,20240212,031722,8888,208,0742,1,1,2,0,0,35,0,0,-999,21.8442,50,0,0,258,223182,15,24.64,96.7556,24.98,-999,-999,-999
8888_208_0742_0_1_2, ,-999,-999,3,20240212,034352,8888,208,0742,1,2,2,0,0,35,0,0,-999,21.8442,50,0,49,260,223280,15,24.78,96.7556,25.03,-999,-999,-999
9999_20240212_1_0_1_1, ,-999,-999,1,20240212,040219,9999,20240212,1,1,1,5,0,0,35,0,0,-999,21.8442,200,0,78,228,236561,16,24.39,96.7556,-999,-999,-999,-999
9999_20240212_1_0_1_2, ,-999,-999,1,20240212,041411,9999,20240212,1,1,2,5,0,0,35,0,0,-999,21.8442,200,0,73,220,236895,16,24.38,96.7556,-999,-999,-999,-999
9999_20240212_1_0_1_3, ,-999,-999,1,20240212,042609,9999,20240212,1,1,3,5,0,0,35,0,0,-999,21.8442,200,0,55,226,236778,16,24.47,96.7556,-999,-999,-999,-999
9999_20240212_1_0_1_4, ,-999,-999,1,20240212,043809,9999,20240212,1,1,4,5,0,0,35,0,0,-999,21.8442,200,0,40,228,236596,16,24.49,96.7556,-999,-999,-999,-999
9999_20240212_1_0_1_5, ,-999,-999,1,20240212,045023,9999,20240212,1,1,5,5,0,0,35,0,0,-999,21.8442,200,0,51,242,236362,16,24.49,96.7556,-999,-999,-999,-999
9999_20240212_2_0_1_1, ,-999,-999,1,20240212,050657,9999,20240212,2,1,1,5,0,0,35,0,0,-999,21.8442,50,0,43,483,236664,16,24.35,96.7556,-999,-999,-999,-999
9999_20240212_2_0_1_2, ,-999,-999,1,20240212,052106,9999,20240212,2,1,2,5,0,0,35,0,0,-999,21.8442,50,0,41,356,236702,16,24.42,96.7556,-999,-999,-999,-999
9999_20240212_2_0_1_3, ,-999,-999,1,20240212,053811,9999,20240212,2,1,3,5,0,0,35,0,0,-999,21.8442,50,0,39,532,236855,16,24.44,96.7556,-999,-999,-999,-999
9999_20240212_2_0_1_4, ,-999,-999,1,20240212,055206,9999,20240212,2,1,4,5,0,0,35,0,0,-999,21.8442,50,0,42,344,236434,16,24.47,96.7556,-999,-999,-999,-999
9999_20240212_2_0_1_5, ,-999,-999,1,20240212,061021,9999,20240212,2,1,5,5,0,0,35,0,0,-999,21.8442,50,0,54,602,236283,16,24.41,96.7556,-999,-999,-999,-999
9999_20240212_3_0_1_1, ,-999,-999,1,20240212,061356,9999,20240212,3,1,1,2,0,0,35,0,0,-999,21.8442,50,-999,54,602,236283,16,24.26,96.7556,-999,-999,-999,-999
9999_20240212_3_0_2_1, ,-999,-999,3,20240212,064010,9999,20240212,3,2,1,2,0,0,35,0,0,-999,21.8442,50,0,57,456,241511,16,24.44,96.7556,24.83,-999,-999,-999
9999_20240212_3_0_2_2, ,-999,-999,3,20240212,070605,9999,20240212,3,2,2,2,0,0,35,0,0,-999,21.8442,50,0,65,528,241211,16,24.58,96.7556,24.89,-999,-999,-999
8888_0208_0804_0_1_1, ,-999,-999,3,20240212,073414,8888,0208,0804,1,1,2,0,0,35,0,0,-999,21.8442,50,0,22,455,222626,16,24.41,96.7556,24.89,-999,-999,-999
8888_0208_0804_0_1_2, ,-999,-999,3,20240212,080109,8888,0208,0804,1,2,2,0,0,35,0,0,-999,21.8442,50,0,0,332,222585,16,24.73,96.7556,24.98,-999,-999,-999
3333_202402100700_1_7_1_1, ,-999,-999,3,20240212,084106,3333,202402100700,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,24,317,234365,16,24.29,96.7556,24.89,-999,-999,-999
3333_202402100700_1_7_2_1, ,-999,-999,3,20240212,090753,3333,202402100700,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,0,325,234492,16,24.39,96.7556,24.88,-999,-999,-999
3333_202402111249_1_7_1_1, ,-999,-999,3,20240212,101219,3333,202402111249,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,10,395,232956,16,24.34,96.7556,24.79,-999,-999,-999
3333_202402111249_1_7_2_1, ,-999,-999,3,20240212,103921,3333,202402111249,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,0,397,232823,16,24.5,96.7556,24.84,-999,-999,-999
3333_202402120117_1_7_1_1, ,-999,-999,3,20240212,113046,3333,202402120117,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,13,486,232669,16,24.34,96.7556,24.89,-999,-999,-999
3333_202402120117_1_7_2_1, ,-999,-999,3,20240212,115729,3333,202402120117,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,9,555,232670,16,24.4,96.7556,24.89,-999,-999,-999
2222_202402111236_1_7_1_1, ,-999,-999,3,20240212,122455,2222,202402111236,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,35,295,232565,16,24.3,96.7556,24.89,-999,-999,-999
2222_202402111236_1_7_2_1, ,-999,-999,3,20240212,125159,2222,202402111236,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,28,353,232742,16,24.33,96.7556,24.91,-999,-999,-999
2222_202402111735_1_7_1_1, ,-999,-999,3,20240212,131923,2222,202402111735,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,29,358,233082,16,24.3,96.7556,24.89,-999,-999,-999
2222_202402111735_1_7_2_1, ,-999,-999,3,20240212,134726,2222,202402111735,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,34,422,232885,16,24.29,96.7556,24.94,-999,-999,-999
2222_202402112137_1_7_1_1, ,-999,-999,3,20240212,141448,2222,202402112137,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,20,621,232505,16,24.3,96.7556,24.98,-999,-999,-999
2222_202402112137_1_7_2_1, ,-999,-999,3,20240212,144310,2222,202402112137,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,39,471,232343,16,24.34,96.7556,25.03,-999,-999,-999
8888_0208_0926_1_1_1, ,-999,-999,3,20240212,151039,8888,0208,0926,1,1,2,1,0,35,0,0,-999,21.8442,50,0,73,384,222639,16,24.24,96.7556,25.01,-999,-999,-999
8888_0208_0926_1_1_2, ,-999,-999,3,20240212,153734,8888,0208,0926,1,2,2,1,0,35,0,0,-999,21.8442,50,0,19,305,222517,16,24.39,96.7556,25.07,-999,-999,-999
2222_202402120340_1_7_1_1, ,-999,-999,3,20240212,171224,2222,202402120340,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,25,466,231971,16,24.3,96.7556,25.07,-999,-999,-999
2222_202402120340_1_7_2_1, ,-999,-999,3,20240212,174000,2222,202402120340,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,0,331,231796,16,24.39,96.7556,25.12,-999,-999,-999
2222_202402121309_1_7_1_1, ,-999,-999,3,20240212,183942,2222,202402121309,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,50,521,231874,16,24.26,96.7556,25.18,-999,-999,-999
2222_202402121309_1_7_2_1, ,-999,-999,3,20240212,190637,2222,202402121309,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,36,511,231811,16,24.21,96.7556,25.23,-999,-999,-999
3333_202402121320_1_7_1_1, ,-999,-999,3,20240212,195824,3333,202402121320,1,1,1,1,7,0,35,0,0,-999,21.8442,50,0,39,358,231740,16,23.92,96.7556,25.08,-999,-999,-999
3333_202402121320_1_7_2_1, ,-999,-999,3,20240212,205404,3333,202402121320,1,2,1,1,7,0,35,0,0,-999,21.8442,50,0,0,401,231871,16,23.9,96.7556,25.08,-999,-999,-999
0000_093_3_1850_1_1, ,-999,-999,3,20240212,212507,0000,093,3,1,1,1,1850,0,35,0,0,-999,21.8442,50,0,0,341,242413,16,23.85,96.7556,25,-999,-999,-999
0000_093_3_1850_2_1, ,-999,-999,3,20240212,215457,0000,093,3,2,1,1,1850,0,35,0,0,-999,21.8442,50,0,36,511,242804,16,24.04,96.7556,25.06,-999,-999,-999
0000_093_3_1850_3_1, ,-999,-999,3,20240212,222648,0000,093,3,3,1,1,1850,0,35,0,0,-999,21.8442,50,0,25,347,242429,16,24.09,96.7556,25.13,-999,-999,-999
0000_093_5_1500_1_1, ,-999,-999,3,20240212,225333,0000,093,5,1,1,1,1500,0,35,0,0,-999,21.8442,50,0,36,321,244286,16,24.29,96.7556,25.08,-999,-999,-999
8888_208_0624_0_1_1, ,-999,-999,3,20240212,232111,8888,208,0624,1,1,2,0,0,35,0,0,-999,21.8442,50,0,0,448,222820,16,23.88,96.7556,25.09,-999,-999,-999
8888_208_0624_0_1_2, ,-999,-999,3,20240212,234847,8888,208,0624,1,2,2,0,0,35,0,0,-999,21.8442,50,0,0,248,222688,16,24.92,96.7556,25.37,-999,-999,-999
9999_20240213_1_0_1_1, ,-999,-999,1,20240213,045647,9999,20240213,1,1,1,5,0,0,35,0,0,-999,21.8442,200,0,84,223,237870,17,25.23,96.7556,-999,-999,-999,-999
9999_20240213_1_0_1_2, ,-999,-999,1,20240213,050855,9999,20240213,1,1,2,5,0,0,35,0,0,-999,21.8442,200,0,56,240,237760,17,25.62,96.7556,-999,-999,-999,-999
9999_20240213_1_0_1_3, ,-999,-999,1,20240213,052111,9999,20240213,1,1,3,5,0,0,35,0,0,-999,21.8442,200,0,85,245,237555,17,25.44,96.7556,-999,-999,-999,-999
9999_20240213_1_0_1_4, ,-999,-999,1,20240213,053417,9999,20240213,1,1,4,5,0,0,35,0,0,-999,21.8442,200,0,157,295,238419,17,25.43,96.7556,-999,-999,-999,-999
9999_20240213_1_0_1_5, ,-999,-999,1,20240213,054631,9999,20240213,1,1,5,5,0,0,35,0,0,-999,21.8442,200,0,0,244,237337,17,25.38,96.7556,-999,-999,-999,-999
9999_20240213_2_0_1_1, ,-999,-999,1,20240213,060415,9999,20240213,2,1,1,5,0,0,35,0,0,-999,21.8442,50,0,95,562,237932,17,25.37,96.7556,-999,-999,-999,-999
9999_20240213_2_0_1_2, ,-999,-999,1,20240213,061949,9999,20240213,2,1,2,5,0,0,35,0,0,-999,21.8442,50,0,35,443,237860,17,25.29,96.7556,-999,-999,-999,-999
